Time,Temp C,well,value,rna,conc_stock,vol_nL,conc,date,systems
6.601666666666667,37.0,B20,542,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.651666666666666,37.0,B20,476,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.701666666666667,37.0,B20,497,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.751666666666667,37.0,B20,556,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.801666666666667,37.0,B20,542,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.851666666666667,37.0,B20,337,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.901666666666666,37.0,B20,538,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.951666666666667,37.0,B20,727,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.001666666666667,37.0,B20,434,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.051666666666667,37.0,B20,388,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.101666666666667,37.0,B20,575,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.151666666666666,37.0,B20,585,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.201666666666667,37.0,B20,829,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.251666666666667,37.0,B20,472,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.301666666666667,37.0,B20,585,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.351666666666667,37.0,B20,769,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.401666666666666,37.0,B20,759,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.451666666666667,37.0,B20,633,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.501666666666667,37.0,B20,877,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.551666666666667,37.0,B20,493,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.601666666666667,37.0,B20,690,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.651666666666666,37.0,B20,675,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.701666666666667,37.0,B20,711,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.751666666666667,37.0,B20,631,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.801666666666667,37.0,B20,640,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.851666666666667,37.0,B20,811,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.901666666666666,37.0,B20,699,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.951666666666667,37.0,B20,726,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.001666666666667,37.0,B20,979,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.051666666666666,37.0,B20,760,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.101666666666667,37.0,B20,914,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.151666666666667,37.0,B20,767,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.201666666666666,37.0,B20,960,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.251666666666667,37.0,B20,578,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.301666666666666,37.0,B20,727,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.351666666666667,37.0,B20,872,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.401666666666667,37.0,B20,843,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.451666666666666,37.0,B20,848,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.501666666666667,37.0,B20,825,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.551666666666666,37.0,B20,692,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.601666666666667,37.0,B20,917,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.651666666666667,37.0,B20,953,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.701666666666666,37.0,B20,872,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.751666666666667,37.0,B20,943,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.801666666666666,37.0,B20,892,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.851666666666667,37.0,B20,918,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.901666666666667,37.0,B20,836,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.951666666666666,37.0,B20,845,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.001666666666667,37.0,B20,854,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.051666666666666,37.0,B20,1087,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.101666666666667,37.0,B20,945,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.151666666666667,37.0,B20,734,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.201666666666666,37.0,B20,879,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.251666666666667,37.0,B20,675,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.301666666666666,37.0,B20,1110,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.351666666666667,37.1,B20,938,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.401666666666667,37.0,B20,930,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.451666666666666,37.0,B20,805,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.501666666666667,37.0,B20,1069,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.551666666666666,37.0,B20,965,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.601666666666667,37.0,B20,921,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.651666666666667,37.0,B20,1152,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.701666666666666,37.0,B20,995,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.751666666666667,37.0,B20,1059,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.801666666666666,37.0,B20,869,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.851666666666667,37.0,B20,924,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.901666666666667,37.0,B20,1031,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.951666666666666,37.0,B20,877,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.001666666666667,37.0,B20,798,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.051666666666666,37.0,B20,892,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.101666666666667,37.0,B20,951,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.151666666666667,37.0,B20,908,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.201666666666666,37.1,B20,1186,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.251666666666667,37.0,B20,1061,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.301666666666666,37.0,B20,1328,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.351666666666667,37.0,B20,827,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.401666666666667,37.0,B20,901,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.451666666666666,37.0,B20,1123,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.501666666666667,37.0,B20,993,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.551666666666666,37.0,B20,878,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.601666666666667,37.0,B20,969,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.651666666666667,37.0,B20,998,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.701666666666666,37.0,B20,958,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.751666666666667,37.0,B20,1160,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.801666666666666,37.0,B20,1201,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.851666666666667,37.0,B20,1043,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.901666666666667,37.0,B20,1337,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.951666666666666,37.0,B20,926,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.001666666666667,37.0,B20,1134,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.051666666666666,37.0,B20,837,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.101666666666667,37.0,B20,941,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.151666666666667,37.0,B20,1091,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.201666666666666,37.0,B20,1184,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.251666666666667,37.0,B20,1127,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.301666666666666,37.0,B20,1066,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.351666666666667,37.0,B20,980,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.401666666666667,37.0,B20,1077,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.451666666666666,37.0,B20,1071,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.501666666666667,37.0,B20,1227,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.551666666666666,37.0,B20,926,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.601666666666667,37.0,B20,1194,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.651666666666667,37.0,B20,1202,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.701666666666666,37.0,B20,1178,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.751666666666667,37.0,B20,1439,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.801666666666666,37.0,B20,878,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.851666666666667,37.0,B20,1132,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.901666666666667,37.0,B20,1317,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.951666666666666,37.0,B20,1086,none,0.0,0.0,0.0,2023.07.28,PURExpress
12.001666666666667,37.0,B20,1174,none,0.0,0.0,0.0,2023.07.28,PURExpress
0.0016666666666666668,37.0,B21,9643,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.051666666666666666,37.0,B21,7044,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.10166666666666667,37.0,B21,5900,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.15166666666666667,37.0,B21,5089,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.20166666666666666,37.0,B21,4269,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.25166666666666665,37.0,B21,4312,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.3016666666666667,37.0,B21,4002,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.3516666666666667,37.0,B21,3230,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.40166666666666667,37.0,B21,3561,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.45166666666666666,37.0,B21,3350,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.5016666666666667,37.0,B21,3660,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.5516666666666666,37.0,B21,3420,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.6016666666666667,37.0,B21,3373,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.6516666666666666,37.0,B21,3139,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.7016666666666667,37.0,B21,3049,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.7516666666666667,37.0,B21,2920,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.8016666666666666,37.0,B21,3032,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.8516666666666667,37.0,B21,2690,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.9016666666666666,37.0,B21,3392,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.9516666666666667,37.0,B21,2952,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.0016666666666667,37.0,B21,3384,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.0516666666666667,37.0,B21,3128,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.1016666666666666,37.0,B21,2877,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.1516666666666666,36.9,B21,2845,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.2016666666666667,37.0,B21,2753,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.2516666666666667,37.0,B21,3496,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.3016666666666667,37.0,B21,3467,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.3516666666666666,37.0,B21,3167,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.4016666666666666,37.0,B21,2598,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.4516666666666667,37.0,B21,3316,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.5016666666666667,37.0,B21,3348,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.5516666666666667,37.0,B21,2670,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.6016666666666666,37.0,B21,3278,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.6516666666666666,37.0,B21,3570,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.7016666666666667,37.0,B21,3106,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.7516666666666667,37.0,B21,3086,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.8016666666666667,37.0,B21,3339,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.8516666666666666,37.0,B21,3140,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.9016666666666666,37.0,B21,3019,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.9516666666666667,37.0,B21,3321,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.0016666666666665,37.0,B21,2974,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.0516666666666667,37.0,B21,2911,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.1016666666666666,37.0,B21,2972,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.151666666666667,37.0,B21,3637,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.2016666666666667,37.0,B21,3347,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.2516666666666665,37.0,B21,3220,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.3016666666666667,37.0,B21,3385,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.3516666666666666,37.0,B21,3487,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.401666666666667,37.1,B21,3615,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.4516666666666667,37.0,B21,4132,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.5016666666666665,37.0,B21,4050,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.5516666666666667,37.0,B21,3181,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.6016666666666666,37.0,B21,3711,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.651666666666667,37.0,B21,3328,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.7016666666666667,37.0,B21,3761,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.7516666666666665,37.0,B21,4165,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.8016666666666667,37.0,B21,3922,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.8516666666666666,37.1,B21,3975,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.901666666666667,37.0,B21,3653,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
