Time,Temp C,well,value,rna,conc_stock,vol_nL,conc,date,systems
5.553333333333334,37.1,B20,32,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.6033333333333335,37.0,B20,40,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.653333333333333,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.703333333333333,37.0,B20,33,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.753333333333333,37.0,B20,32,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.803333333333334,37.0,B20,37,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.8533333333333335,37.0,B20,40,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.903333333333333,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
5.953333333333333,37.0,B20,39,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.003333333333333,37.0,B20,39,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.053333333333334,37.0,B20,36,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.1033333333333335,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.153333333333333,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.203333333333333,37.0,B20,39,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.253333333333333,37.1,B20,36,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.303333333333334,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.3533333333333335,37.0,B20,39,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.403333333333333,37.0,B20,39,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.453333333333333,37.0,B20,33,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.503333333333333,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.553333333333334,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.6033333333333335,37.0,B20,39,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.653333333333333,37.0,B20,43,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.703333333333333,37.0,B20,37,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.753333333333333,37.0,B20,40,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.803333333333334,37.0,B20,44,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.8533333333333335,37.0,B20,35,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.903333333333333,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
6.953333333333333,37.0,B20,43,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.003333333333333,37.0,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.053333333333334,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.1033333333333335,37.0,B20,35,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.153333333333333,37.0,B20,43,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.203333333333333,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.253333333333333,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.303333333333334,37.0,B20,36,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.3533333333333335,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.403333333333333,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.453333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.503333333333333,37.0,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.553333333333334,37.0,B20,37,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.6033333333333335,37.0,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.653333333333333,37.0,B20,43,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.703333333333333,37.0,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.753333333333333,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.803333333333334,37.0,B20,38,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.8533333333333335,37.1,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.903333333333333,37.0,B20,44,none,0.0,0.0,0.0,2023.07.28,PURExpress
7.953333333333333,37.0,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.003333333333334,37.0,B20,51,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.053333333333333,37.0,B20,46,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.103333333333333,37.0,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.153333333333334,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.203333333333333,37.0,B20,41,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.253333333333334,36.9,B20,49,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.303333333333333,37.0,B20,46,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.353333333333333,37.0,B20,43,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.403333333333334,37.0,B20,37,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.453333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.503333333333334,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.553333333333333,37.0,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.603333333333333,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.653333333333334,37.1,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.703333333333333,37.0,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.753333333333334,37.0,B20,44,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.803333333333333,37.0,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.853333333333333,37.0,B20,47,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.903333333333334,37.0,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
8.953333333333333,37.0,B20,44,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.003333333333334,37.0,B20,46,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.053333333333333,37.0,B20,49,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.103333333333333,37.0,B20,44,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.153333333333334,37.0,B20,52,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.203333333333333,37.0,B20,47,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.253333333333334,37.0,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.303333333333333,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.353333333333333,37.0,B20,55,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.403333333333334,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.453333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.503333333333334,37.0,B20,49,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.553333333333333,37.0,B20,52,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.603333333333333,37.0,B20,43,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.653333333333334,37.0,B20,57,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.703333333333333,37.0,B20,47,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.753333333333334,37.0,B20,44,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.803333333333333,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.853333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.903333333333334,37.0,B20,51,none,0.0,0.0,0.0,2023.07.28,PURExpress
9.953333333333333,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.003333333333334,37.0,B20,51,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.053333333333333,37.0,B20,42,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.103333333333333,37.0,B20,52,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.153333333333334,37.0,B20,52,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.203333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.253333333333334,37.0,B20,46,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.303333333333333,37.0,B20,54,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.353333333333333,37.0,B20,53,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.403333333333334,37.0,B20,53,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.453333333333333,37.0,B20,53,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.503333333333334,37.0,B20,55,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.553333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.603333333333333,37.0,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.653333333333334,37.0,B20,56,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.703333333333333,37.0,B20,51,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.753333333333334,37.0,B20,49,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.803333333333333,37.0,B20,57,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.853333333333333,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.903333333333334,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
10.953333333333333,37.0,B20,45,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.003333333333334,37.0,B20,54,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.053333333333333,37.0,B20,52,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.103333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.153333333333334,37.0,B20,52,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.203333333333333,37.0,B20,49,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.253333333333334,37.0,B20,46,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.303333333333333,37.0,B20,54,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.353333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.403333333333334,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.453333333333333,37.0,B20,55,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.503333333333334,37.0,B20,58,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.553333333333333,37.0,B20,54,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.603333333333333,37.0,B20,56,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.653333333333334,37.0,B20,47,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.703333333333333,37.0,B20,46,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.753333333333334,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.803333333333333,37.0,B20,48,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.853333333333333,37.0,B20,52,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.903333333333334,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
11.953333333333333,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
12.003333333333334,37.0,B20,50,none,0.0,0.0,0.0,2023.07.28,PURExpress
0.0033333333333333335,37.0,B21,18,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.05333333333333334,37.0,B21,26,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.10333333333333333,37.0,B21,72,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.15333333333333332,37.0,B21,200,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.20333333333333334,37.0,B21,417,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.25333333333333335,37.0,B21,729,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.30333333333333334,37.0,B21,1170,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.35333333333333333,37.0,B21,1726,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.4033333333333333,37.0,B21,2336,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.4533333333333333,37.0,B21,3119,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.5033333333333333,37.0,B21,3897,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.5533333333333333,37.0,B21,4753,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.6033333333333334,37.0,B21,5609,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.6533333333333333,37.0,B21,6595,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.7033333333333334,37.0,B21,7464,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.7533333333333333,37.0,B21,8284,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.8033333333333333,37.0,B21,9248,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.8533333333333334,37.0,B21,10047,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.9033333333333333,37.0,B21,11127,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
0.9533333333333334,37.0,B21,11790,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.0033333333333334,37.0,B21,12685,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.0533333333333332,37.0,B21,13459,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.1033333333333333,37.0,B21,14098,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.1533333333333333,37.0,B21,14579,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.2033333333333334,37.0,B21,15609,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.2533333333333334,37.0,B21,15920,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.3033333333333332,37.0,B21,16451,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.3533333333333333,37.0,B21,17143,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.4033333333333333,37.0,B21,17820,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.4533333333333334,37.0,B21,18007,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.5033333333333334,37.0,B21,18608,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.5533333333333332,37.0,B21,18880,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.6033333333333333,37.0,B21,19105,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.6533333333333333,37.0,B21,19386,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.7033333333333334,37.0,B21,19692,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.7533333333333334,37.0,B21,19785,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.8033333333333332,37.0,B21,19955,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.8533333333333333,37.0,B21,20108,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.9033333333333333,37.0,B21,20135,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
1.9533333333333334,37.0,B21,20479,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.0033333333333334,37.0,B21,20571,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.0533333333333332,36.9,B21,20288,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.1033333333333335,37.0,B21,20230,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.1533333333333333,37.0,B21,20639,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.203333333333333,37.0,B21,20479,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.2533333333333334,36.9,B21,20462,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.3033333333333332,37.1,B21,20541,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.3533333333333335,37.0,B21,20397,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.4033333333333333,37.0,B21,20741,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.453333333333333,37.0,B21,20580,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.5033333333333334,37.0,B21,20787,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.5533333333333332,37.0,B21,20681,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.6033333333333335,37.0,B21,20721,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.6533333333333333,37.0,B21,20720,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.703333333333333,37.0,B21,20573,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.7533333333333334,37.0,B21,20561,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.8033333333333332,37.0,B21,20147,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.8533333333333335,37.0,B21,20402,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.9033333333333333,36.9,B21,20434,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
2.953333333333333,37.0,B21,20440,MGapt-deGFP,12.175,450.0,0.548,2023.07.28,PURExpress
